"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2024-01-30","Cleaners","12","posted","Laundry","Personal Care","false","","regular","Secondary CC","7291","","false"
"2024-01-30","Other Bar","17.62","posted","Bars","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-01-31","Food Bazaar","88.37","posted","Groceries","Food & Drink","false","","regular","Debit","3456","","false"
"2024-01-31","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-01-31","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-01-31","Mta*Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-01","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-01","Rent Payment","1325","posted","Rent","Housing","false","","regular","Checking","3456","","true"
"2024-02-01","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-02","Interest Payment","-2.23","posted","Interest","Income","true","","income","Savings","6789","","true"
"2024-02-02","Laundromat","8.5","posted","Laundry","Personal Care","false","","regular","Primary CC","4832","","false"
"2024-02-02","Regal Cinema","31.02","posted","Entertainment","Entertainment","false","","regular","Primary CC","4832","","false"
"2024-02-02","Other Restaurant","36.66","posted","Restaurants","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-02-02","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-03","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-03","Key Food","13.8","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-02-03","Metropolitan Tra","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-03","Starbucks","4.88","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-02-03","Mta*Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-03","Other Shop","45.07","posted","Shops","Shopping","false","","regular","Primary CC","4832","","false"
"2024-02-04","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-04","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-04","Metropolitan Tra","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-04","Other Fast Food","17.88","posted","Fast Food","Food & Drink","false","","regular","Debit","3456","","false"
"2024-02-04","Symbioun Payroll","-2566.46","posted","Payroll","Income","true","","income","Checking","3456","","true"
"2024-02-04","Chipotle","5.33","posted","Fast Food","Food & Drink","false","","regular","Debit","3456","","false"
"2024-02-05","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-05","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-05","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-06","Trader Joe's","20.75","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-02-06","Other Restaurant","26.41","posted","Restaurants","Food & Drink","false","","regular","Debit","3456","","false"
"2024-02-06","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-07","Square Payroll","-435.92","posted","Side Income","Income","true","","income","Checking","3456","","true"
"2024-02-07","Other Merchant","10.65","posted","Other","Other","false","","regular","Secondary CC","7291","","false"
"2024-02-07","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-07","Amazon","15.4","posted","Other","Other","false","","regular","Primary CC","4832","","false"
"2024-02-07","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-07","Sushi Katsuei","29.05","posted","Restaurants","Food & Drink","false","","regular","Debit","3456","","false"
"2024-02-08","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Primary CC","4832","","false"
"2024-02-08","Metropolitan Tra","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-08","Other Restaurant","24.37","posted","Restaurants","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-02-08","Metropolitan Tra","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-08","Subway","11.13","posted","Fast Food","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-02-09","CVS","19.28","posted","Other","Other","false","","regular","Debit","3456","","false"
"2024-02-09","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-10","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-10","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-10","Netflix","12.44","posted","Entertainment","Entertainment","false","","regular","Primary CC","4832","","false"
"2024-02-10","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-10","Other Merchant","8.02","posted","Other","Other","false","","regular","Primary CC","4832","","false"
"2024-02-11","Other Grocery","44.56","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-02-11","Misc Purchase","14.05","posted","Other","Other","false","","regular","Primary CC","4832","","false"
"2024-02-12","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-12","Metropolitan Tra","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-12","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-12","Sweetleaf","6.94","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-02-12","Café Regular","7.13","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-02-13","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-13","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-13","Sey Coffee","6.74","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-02-13","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-13","Other Shop","60.15","posted","Shops","Shopping","false","","regular","Primary CC","4832","","false"
"2024-02-13","Lyft","15.07","posted","Uber","Transportation","false","","regular","Primary CC","4832","","false"
"2024-02-14","Other Merchant","24.51","posted","Other","Other","false","","regular","Debit","3456","","false"
"2024-02-14","Conductor Inc Deposit","-864.8","posted","Side Income","Income","true","","income","Checking","3456","","false"
"2024-02-14","CVS","33.24","posted","Pharmacy","Health","false","","regular","Secondary CC","7291","","false"
"2024-02-14","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-14","Misc Purchase","25.5","posted","Other","Other","false","","regular","Primary CC","4832","","false"
"2024-02-14","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-14","Other Shop","27.42","posted","Shops","Shopping","false","","regular","Secondary CC","7291","","false"
"2024-02-15","Chick-Fil-A","13.34","posted","Fast Food","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-02-15","Gap","44.7","posted","Clothing","Shopping","false","","regular","Secondary CC","7291","","false"
"2024-02-16","Sushi Katsuei","16.66","posted","Restaurants","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-02-16","Metropolitan Tra","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-16","Target","14.73","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-02-17","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-17","Other Café","7.77","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-02-18","Other Grocery","46.76","posted","Groceries","Food & Drink","false","","regular","Debit","3456","","false"
"2024-02-18","Symbioun Payroll","-2577.65","posted","Payroll","Income","true","","income","Checking","3456","","true"
"2024-02-19","Con Edison","77.27","posted","Gas & Electric","Utilities","false","","regular","Primary CC","4832","","false"
"2024-02-19","Other Café","9.37","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-02-19","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-19","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-19","Keep The Change Transfer","-0.43","posted","Savings","Transfer","true","","internal transfer","Checking","3456","","false"
"2024-02-19","Apple.com/bill","6.99","posted","Subscriptions","Entertainment","false","","regular","Primary CC","4832","","true"
"2024-02-20","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-20","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-20","Cleaners","12","posted","Laundry","Personal Care","false","","regular","Debit","3456","","false"
"2024-02-20","Sushi Katsuei","12","posted","Restaurants","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-02-20","Whole Foods","34.73","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-02-20","Other Grocery","11.04","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-02-21","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-21","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-21","Square Payroll","-420.86","posted","Side Income","Income","true","","income","Checking","3456","","true"
"2024-02-22","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-22","Devocion","6.34","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-02-22","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-22","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-22","Laundromat","12","posted","Laundry","Personal Care","false","","regular","Debit","3456","","false"
"2024-02-22","Sweetgreen","15.7","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-02-23","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-23","Sweetgreen","13.29","posted","Fast Food","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-02-23","Devocion","3.84","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-02-24","Navient Student Loan","280","posted","Student Loan","Debt","false","","regular","Checking","3456","","true"
"2024-02-24","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-24","Other Nails","35.11","posted","Nails","Personal Care","false","","regular","Primary CC","4832","","false"
"2024-02-25","Verizon Fios","59.99","posted","Internet","Utilities","false","","regular","Primary CC","4832","","false"
"2024-02-26","Other Café","6.05","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-02-26","Trader Joe's","49.33","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-02-26","Other Grocery","29.86","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-02-26","Lark Cafe","-193.28","posted","Tips","Income","true","","income","Checking","3456","","false"
"2024-02-26","Venmo Cashout","83.97","posted","Transfer","Transfer","true","","internal transfer","Checking","3456","","false"
"2024-02-26","Keep The Change Transfer","-0.63","posted","Savings","Transfer","true","","internal transfer","Checking","3456","","false"
"2024-02-26","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-27","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-27","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Primary CC","4832","","false"
"2024-02-27","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-27","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-27","Other Shop","163.95","posted","Shops","Shopping","false","","regular","Secondary CC","7291","","false"
"2024-02-28","Lark Cafe","-113.59","posted","Tips","Income","true","","income","Checking","3456","","false"
"2024-02-28","Sweetgreen","13.86","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-02-28","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-28","Other Restaurant","42.88","posted","Restaurants","Food & Drink","false","","regular","Venmo","9012","","false"
"2024-02-28","Uniqlo","35.85","posted","Shops","Shopping","false","","regular","Secondary CC","7291","","false"
"2024-02-29","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-29","Mta*Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-29","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-02-29","Credit Card Payment","-1188.88","posted","Credit Card Payment","Transfer","true","","internal transfer","Checking","3456","","true"
"2024-02-29","Shake Shack","16.31","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-02-29","Costco","18.05","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-01","Celsious","15","posted","Laundry","Personal Care","false","","regular","Secondary CC","7291","","false"
"2024-03-01","Venmo Cashout","119.06","posted","Transfer","Transfer","true","","internal transfer","Checking","3456","","false"
"2024-03-01","Rent Payment","1325","posted","Rent","Housing","false","","regular","Checking","3456","","true"
"2024-03-01","Sweetleaf","6.05","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-02","Keep The Change Transfer","-0.74","posted","Savings","Transfer","true","","internal transfer","Checking","3456","","false"
"2024-03-02","Other Café","4.74","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-02","Other Fast Food","11.38","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-02","Other Café","5.8","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-02","Key Food","21.87","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-02","Mint Mobile","25","posted","Phone","Utilities","false","","regular","Primary CC","4832","","false"
"2024-03-03","Symbioun Payroll","-2588.32","posted","Payroll","Income","true","","income","Checking","3456","","true"
"2024-03-03","Interest Payment","-2.7","posted","Interest","Income","true","","income","Savings","6789","","true"
"2024-03-03","Other Merchant","33.88","posted","Other","Other","false","","regular","Primary CC","4832","","false"
"2024-03-04","Other Café","4.86","posted","Cafés","Food & Drink","false","","regular","Debit","3456","","false"
"2024-03-04","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-04","Target","68.24","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-04","Other Fast Food","13.94","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-05","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-05","Okonomi","21.55","posted","Restaurants","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-05","Panera Bread","13.19","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-06","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-06","Square Payroll","-407.9","posted","Side Income","Income","true","","income","Checking","3456","","true"
"2024-03-06","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-06","Other Shop","148.01","posted","Shops","Shopping","false","","regular","Secondary CC","7291","","false"
"2024-03-06","Other Entertainment","21.25","posted","Entertainment","Entertainment","false","","regular","Primary CC","4832","","false"
"2024-03-06","Other Café","6.07","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-06","Amazon","27.48","posted","Other","Other","false","","regular","Debit","3456","","false"
"2024-03-06","Mta*Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-06","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-07","Celsious","20","posted","Laundry","Personal Care","false","","regular","Debit","3456","","false"
"2024-03-07","Devocion","9.77","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-07","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-08","Uniqlo","49.81","posted","Clothing","Shopping","false","","regular","Secondary CC","7291","","false"
"2024-03-08","Trader Joe's","47.65","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-08","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-08","Food Bazaar","27.11","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-08","Panera Bread","18.62","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-09","Key Food","18.05","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-09","Nordstrom","72.61","posted","Clothing","Shopping","false","","regular","Primary CC","4832","","false"
"2024-03-09","Mta*Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-09","Keep The Change Transfer","-0.85","posted","Savings","Transfer","true","","internal transfer","Checking","3456","","false"
"2024-03-09","AMC Theatres","6.23","posted","Entertainment","Entertainment","false","","regular","Primary CC","4832","","false"
"2024-03-09","Other Grocery","29.36","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-10","Netflix","30.51","posted","Entertainment","Entertainment","false","","regular","Secondary CC","7291","","false"
"2024-03-10","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-10","Trader Joe's","98.4","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-10","Keep The Change Transfer","-0.28","posted","Savings","Transfer","true","","internal transfer","Checking","3456","","false"
"2024-03-10","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-10","Other Clothing","45.73","posted","Clothing","Shopping","false","","regular","Primary CC","4832","","false"
"2024-03-11","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-11","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-11","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-11","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-11","Trader Joe's","34.48","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-11","Devocion","6.47","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-11","Land To Sea","6.83","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-12","Venmo Cashout","138.43","posted","Transfer","Transfer","true","","internal transfer","Checking","3456","","false"
"2024-03-12","Joe Coffee","6.64","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-12","Food Bazaar","48.73","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-12","Starbucks","4.07","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-12","Venmo Cashout","140.5","posted","Transfer","Transfer","true","","internal transfer","Checking","3456","","false"
"2024-03-12","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-12","Key Food","13.47","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-12","Food Bazaar","6.67","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-12","Other Bar","38.69","posted","Bars","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-12","Trader Joe's","79.26","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-12","Other Shop","30.03","posted","Shops","Shopping","false","","regular","Primary CC","4832","","false"
"2024-03-12","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-13","Con Edison","66.47","posted","Gas & Electric","Utilities","false","","regular","Checking","3456","","false"
"2024-03-13","Other Restaurant","57.68","posted","Restaurants","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-14","Five Guys","10.83","posted","Fast Food","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-14","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-14","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-14","Gap","48.76","posted","Clothing","Shopping","false","","regular","Secondary CC","7291","","false"
"2024-03-15","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-15","Other Merchant","16.64","posted","Other","Other","false","","regular","Primary CC","4832","","false"
"2024-03-15","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-15","Land To Sea","7.54","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-15","Conductor Inc Deposit","-828.81","posted","Side Income","Income","true","","income","Checking","3456","","false"
"2024-03-15","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-15","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-15","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-16","Panera Bread","10.73","posted","Fast Food","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-16","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Primary CC","4832","","false"
"2024-03-16","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-17","Other Restaurant","25.06","posted","Restaurants","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-17","Symbioun Payroll","-2562.1","posted","Payroll","Income","true","","income","Checking","3456","","true"
"2024-03-17","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-17","Lark Cafe","-155.36","posted","Tips","Income","true","","income","Checking","3456","","false"
"2024-03-18","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-18","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-18","Metropolitan Tra","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-18","Other Shop","13.66","posted","Shops","Shopping","false","","regular","Primary CC","4832","","false"
"2024-03-18","Other Café","5.49","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-19","T-Mobile","25","posted","Phone","Utilities","false","","regular","Secondary CC","7291","","false"
"2024-03-19","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-19","Amazon","7.47","posted","Other","Other","false","","regular","Debit","3456","","false"
"2024-03-19","Metropolitan Tra","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-19","Metropolitan Tra","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-20","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-20","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-20","McDonald's","11.71","posted","Fast Food","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-20","Square Payroll","-399.91","posted","Side Income","Income","true","","income","Checking","3456","","true"
"2024-03-20","Celsious","12","posted","Laundry","Personal Care","false","","regular","Debit","3456","","false"
"2024-03-20","Apple.com/bill","6.99","posted","Subscriptions","Entertainment","false","","regular","Primary CC","4832","","true"
"2024-03-20","Other Clothing","57.85","posted","Clothing","Shopping","false","","regular","Primary CC","4832","","false"
"2024-03-21","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-21","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-21","Key Food","13.06","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-21","Chipotle","13.31","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-21","Sweetleaf","4.04","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-21","Other Fast Food","22.77","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-21","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-21","Other Restaurant","32.64","posted","Restaurants","Food & Drink","false","","regular","Venmo","9012","","false"
"2024-03-22","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-22","Sweetgreen","9.04","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-22","Other Grocery","55.8","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-22","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-23","Other Nails","42.06","posted","Nails","Personal Care","false","","regular","Primary CC","4832","","false"
"2024-03-23","Other Café","4.17","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-24","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-24","Land To Sea","7.12","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-24","Other Café","11.85","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-24","Other Café","6.92","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2024-03-24","Trader Joe's","22.37","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-24","CVS","23.47","posted","Other","Other","false","","regular","Primary CC","4832","","false"
"2024-03-25","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2024-03-25","Muji","5.7","posted","Shops","Shopping","false","","regular","Primary CC","4832","","false"
"2024-03-25","Misc Purchase","116.77","posted","Other","Other","false","","regular","Primary CC","4832","","false"
"2024-03-25","Navient Student Loan","280","posted","Student Loan","Debt","false","","regular","Checking","3456","","true"
"2024-03-25","Keep The Change Transfer","-0.71","posted","Savings","Transfer","true","","internal transfer","Checking","3456","","false"
"2024-03-26","Other Merchant","9.11","posted","Other","Other","false","","regular","Debit","3456","","false"
"2024-03-26","Misc Purchase","9.89","posted","Other","Other","false","","regular","Debit","3456","","false"
"2024-03-26","Laundromat","8.5","posted","Laundry","Personal Care","false","","regular","Primary CC","4832","","false"
"2024-03-26","Joe Coffee","6.07","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2024-03-27","Other Shop","21.2","posted","Shops","Shopping","false","","regular","Secondary CC","7291","","false"
"2024-03-27","Lark Cafe","-166.35","posted","Tips","Income","true","","income","Checking","3456","","false"
"2024-03-27","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Primary CC","4832","","false"
"2024-03-27","Metropolitan Tra","2.9","posted","Train","Transportation","false","","regular","Primary CC","4832","","false"
"2024-03-27","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
