"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2024-09-06","ADP Payroll - Direct Deposit","-4728.22","posted","Income","","true","","income","Chase Checking (5567)","","",""
"2024-09-06","One Medical","18.29","posted","Healthcare","","false","","regular","Chase Checking (5567)","","",""
"2024-09-06","Venmo - Friend Split","40.18","posted","Venmo Social","","false","","regular","Venmo","","",""
"2024-09-07","Clover Club","14.14","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-07","Caviar","44.72","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-07","La Colombe","4.73","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-07","DoorDash","24.97","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-07","Dante","5.74","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-08","Caviar","32.35","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-08","MTA*NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-08","Raines Law Room","9.72","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-08","Uber Eats","36.8","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-08","Seamless","34.02","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-09","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-09","Blue Bottle Coffee","6.33","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-09","Tatiana","57.48","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-09","Uber Eats","50.79","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-09","La Colombe","4.23","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-10","Venmo - Uber Split","35.6","posted","Venmo Social","","false","","regular","Venmo","","",""
"2024-09-10","Starbucks","2.98","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-10","DoorDash","37.3","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-10","DoorDash","57.18","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-11","Unknown","3225.0","posted","Rent","","false","","regular","Chase Checking (5567)","","",""
"2024-09-11","Grubhub","9.42","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-11","DoorDash","9.43","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-11","NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-11","Via","44.05","posted","Rideshare","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-12","DoorDash","6.62","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-12","Starbucks","2.63","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-12","Seamless","55.55","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-13","Estela","41.56","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-13","Starbucks","16.49","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-13","Olmsted","32.24","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-13","Sephora","15.61","posted","General Shopping","Shopping","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-13","MTA*NYCT Paygo","2.75","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-14","The Met","25.44","posted","Entertainment","","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-14","Blue Bottle Coffee","7.16","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-14","Nike","15.9","posted","General Shopping","Shopping","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-14","Seamless","31.57","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-14","Clinton St. Baking","44.72","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-14","Seamless","39.01","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-14","Russ & Daughters Cafe","13.45","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-15","Nail Salon","53.03","posted","Personal Care","Personal Care","false","","regular","Amex Gold (3012)","","",""
"2024-09-15","DoorDash","22.03","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-15","Seamless","16.07","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-15","Two Hands","34.53","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-15","Balthazar","49.9","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-16","Seamless","40.98","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-16","Unknown","3225.0","posted","Rent","","false","","regular","Chase Checking (5567)","","",""
"2024-09-16","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-16","Uber Eats","37.06","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-16","Abraço","4.51","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-17","Starbucks","4.1","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-18","European Wax Center","77.36","posted","Personal Care","Personal Care","false","","regular","Amex Gold (3012)","","",""
"2024-09-18","DoorDash","67.09","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-18","Grubhub","19.47","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-18","DoorDash","23.15","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-18","Unknown","3225.0","posted","Rent","","false","","regular","Chase Checking (5567)","","",""
"2024-09-19","Lyft","35.68","posted","Rideshare","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-19","NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-19","Lululemon","55.63","posted","General Shopping","Shopping","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-20","ADP Payroll - Direct Deposit","-4770.33","posted","Income","","true","","income","Chase Checking (5567)","","",""
"2024-09-20","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-20","Transfer to Marcus Savings","1658.76","posted","Savings Transfer","","true","","internal transfer","Chase Checking (5567)","","",""
"2024-09-20","Grubhub","25.21","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-20","Egg Shop","52.11","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-21","Everlane","51.51","posted","Clothing","Shopping","false","","regular","Amex Gold (3012)","","",""
"2024-09-21","DoorDash","37.93","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-21","DoorDash","28.38","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-21","Joe Coffee","6.02","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-21","Zara","27.52","posted","Clothing","Shopping","false","","regular","Amex Gold (3012)","","",""
"2024-09-21","DoorDash","28.03","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-21","Amazon","26.25","posted","General Shopping","Shopping","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-21","Blank Street Coffee","22.36","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-22","Abraço","4.93","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-22","La Colombe","16.89","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-22","Nordstrom","156.16","posted","Clothing","Shopping","false","","regular","Amex Gold (3012)","","",""
"2024-09-22","Uber Eats","11.72","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-23","PATH Tapp Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-23","MTA*NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-23","Chase CC Payment - Sapphire Reserve","2041.04","posted","Credit Card Payment","","true","","internal transfer","Chase Checking (5567)","","",""
"2024-09-23","Lyft","5.5","posted","Rideshare","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-24","Caviar","34.44","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-24","Jack's Wife & Freda","35.03","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-24","Chase CC Payment - Sapphire Reserve","1321.03","posted","Credit Card Payment","","true","","internal transfer","Chase Checking (5567)","","",""
"2024-09-24","Blue Bottle Coffee","3.57","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-24","DoorDash","22.35","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-24","DoorDash","21.64","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-24","Abercrombie & Fitch","108.4","posted","Clothing","Shopping","false","","regular","Amex Gold (3012)","","",""
"2024-09-25","Equinox","269.67","posted","Gym Membership","","false","","regular","Chase Checking (5567)","","",""
"2024-09-25","Uber Eats","53.79","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-25","Rumble Boxing","14.1","posted","Fitness Classes","","false","","regular","Chase Checking (5567)","","",""
"2024-09-26","DoorDash","29.26","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-26","Devocion","6.74","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-26","Gristedes","47.34","posted","Groceries","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-26","Blue Bottle Coffee","17.67","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-26","PATH Tapp Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-26","Peloton Studio","26.77","posted","Fitness Classes","","false","","regular","Chase Checking (5567)","","",""
"2024-09-26","Cote Korean Steakhouse","112.12","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-26","NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-27","DoorDash","15.54","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-27","NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-27","Devocion","7.39","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-27","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-27","Whole Foods Market","27.35","posted","Groceries","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-27","NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-28","Katana Kitten","26.1","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-28","AMC Theatres","29.35","posted","Entertainment","","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-28","The Ivy","32.49","posted","London Expenses","","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-28","DoorDash","13.82","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-28","DoorDash","41.86","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-28","Trader Joe's","37.65","posted","Groceries","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-28","Bemelmans Bar","42.59","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-28","Marcus by Goldman Sachs - Interest","-72.28","posted","Interest Income","","true","","income","Marcus Savings (8841)","","",""
"2024-09-28","Le Crocodile","46.53","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-28","Amex Payment - Gold Card","2096.54","posted","Credit Card Payment","","true","","internal transfer","Chase Checking (5567)","","",""
"2024-09-28","The Musket Room","24.9","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-28","Diamond Reef","43.6","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-29","Uber Eats","9.8","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-29","Venmo - Dinner Split","14.99","posted","Venmo Social","","false","","regular","Venmo","","",""
"2024-09-29","Uber Eats","53.96","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-09-29","The Met","27.72","posted","Entertainment","","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-30","Unknown","3225.0","posted","Rent","","false","","regular","Chase Checking (5567)","","",""
"2024-09-30","MTA*NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-30","Unknown","3225.0","posted","Rent","","false","","regular","Chase Checking (5567)","","",""
"2024-09-30","Bemelmans Bar","24.96","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-30","PATH Tapp Paygo","2.75","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-09-30","MTA*NYCT Paygo","2.75","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-01","Venmo - Uber Split","10.27","posted","Venmo Social","","false","","regular","Venmo","","",""
"2024-10-01","MTA*NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-01","La Colombe","7.98","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-01","Joe Coffee","24.8","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-01","Zelle - Landlord","3231.25","posted","Rent","","false","","regular","Chase Checking (5567)","","",""
"2024-10-01","NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-02","Blank Street Coffee","10.15","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-02","Spotify","12.99","posted","Subscriptions","","false","","regular","Chase Checking (5567)","","",""
"2024-10-02","Venmo - Drinks Split","18.52","posted","Venmo Social","","false","","regular","Venmo","","",""
"2024-10-02","Seamless","33.82","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-03","Birch Coffee","4.12","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-03","Starbucks","6.18","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-03","DoorDash","12.41","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-03","Netflix","15.49","posted","Subscriptions","","false","","regular","Chase Checking (5567)","","",""
"2024-10-03","Apple One","17.99","posted","Subscriptions","","false","","regular","Chase Checking (5567)","","",""
"2024-10-03","iCloud Storage","9.99","posted","Subscriptions","","false","","regular","Chase Checking (5567)","","",""
"2024-10-03","ClassPass","14.99","posted","Subscriptions","","false","","regular","Chase Checking (5567)","","",""
"2024-10-03","NYCT Paygo","2.75","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-04","Abraço","4.06","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-04","Transfer to Marcus Savings","2065.14","posted","Savings Transfer","","true","","internal transfer","Chase Checking (5567)","","",""
"2024-10-04","ADP Payroll - Direct Deposit","-4748.33","posted","Income","","true","","income","Chase Checking (5567)","","",""
"2024-10-05","Westside Market","24.13","posted","Groceries","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-06","DoorDash","34.34","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-06","DoorDash","35.89","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-06","Jack's Wife & Freda","19.94","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-06","Peloton Studio","24.65","posted","Fitness Classes","","false","","regular","Chase Checking (5567)","","",""
"2024-10-06","Bubby's","44.1","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-06","DoorDash","22.73","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-07","Uber Eats","25.52","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-07","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-07","Chase CC Payment - Sapphire Reserve","2863.88","posted","Credit Card Payment","","true","","internal transfer","Chase Checking (5567)","","",""
"2024-10-07","Uber Eats","21.08","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-07","La Colombe","18.53","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-08","MTA*NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-08","Via","3.32","posted","Rideshare","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-08","Uber Eats","18.46","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-09","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-09","Joe Coffee","14.92","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-09","Uber Eats","36.96","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-09","DoorDash","20.9","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-09","NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-09","Grubhub","16.6","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-09","Reformation","110.36","posted","Clothing","Shopping","false","","regular","Amex Gold (3012)","","",""
"2024-10-09","Estela","72.11","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-10","Reformation","26.49","posted","Clothing","Shopping","false","","regular","Amex Gold (3012)","","",""
"2024-10-10","DoorDash","21.25","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-10","Amazon","36.8","posted","General Shopping","Shopping","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-10","DoorDash","29.61","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-10","MTA*NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-10","PATH Tapp Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-10","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-11","Peloton Studio - Refund","-24.65","posted","Fitness Classes","","false","","regular","Chase Checking (5567)","","",""
"2024-10-11","MTA*NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-11","DoorDash","52.41","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-11","MTA*NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-12","DoorDash","47.04","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-12","Altro Paradiso","34.72","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-12","AMC Theatres","14.62","posted","Entertainment","","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-12","DoorDash","15.36","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-13","Uber Eats","61.52","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-13","AMC Theatres","15.82","posted","Entertainment","","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-13","PATH Tapp Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-13","Tatiana","11.38","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-14","Bemelmans Bar","14.89","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-14","Uber Eats","35.01","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-14","MTA*NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-14","Sadelle's","87.49","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-14","Heyday Facial","36.41","posted","Personal Care","Personal Care","false","","regular","Amex Gold (3012)","","",""
"2024-10-14","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-14","NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-15","Blue Bottle Coffee","3.54","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-15","MTA*NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-15","DoorDash","18.18","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-15","Olmsted","76.81","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-15","PATH Tapp Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-15","MTA*NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-16","DoorDash","22.01","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-16","Bubby's","44.31","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-16","Gregory's Coffee","13.0","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-16","Starbucks","10.08","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-16","Seamless","52.47","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-16","Via Carota","46.5","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-17","DoorDash","62.63","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-17","Uber Eats","72.8","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-17","Uber","15.04","posted","Rideshare","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-17","Café Mogador","36.02","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-17","La Colombe","24.54","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-17","Chase CC Payment - Sapphire Reserve","1065.48","posted","Credit Card Payment","","true","","internal transfer","Chase Checking (5567)","","",""
"2024-10-18","DoorDash","59.81","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-18","ADP Payroll - Direct Deposit","-4727.68","posted","Income","","true","","income","Chase Checking (5567)","","",""
"2024-10-18","PATH Tapp Paygo","2.75","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-18","Transfer to Marcus Savings","1835.29","posted","Savings Transfer","","true","","internal transfer","Chase Checking (5567)","","",""
"2024-10-18","Katana Kitten","21.4","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-19","Starbucks","3.9","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-19","Seamless","46.46","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-19","Jack's Wife & Freda","38.84","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-19","Estela","19.43","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-20","Uber Eats","24.21","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-20","DoorDash","33.3","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-20","Rumble Boxing","14.95","posted","Fitness Classes","","false","","regular","Chase Checking (5567)","","",""
"2024-10-21","DoorDash","75.84","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-21","MTA*NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-21","Uber Eats","21.19","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-21","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-21","PATH Tapp Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-21","Westside Market","67.53","posted","Groceries","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-22","Amex Payment - Gold Card","3320.52","posted","Credit Card Payment","","true","","internal transfer","Chase Checking (5567)","","",""
"2024-10-23","Sugarfish","119.62","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-23","Joe Coffee","5.04","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2024-10-23","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-24","Olmsted","24.71","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-24","MTA*NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2024-10-24","Aritzia","62.57","posted","Clothing","Shopping","false","","regular","Amex Gold (3012)","","",""
"2024-10-24","DoorDash","71.44","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
